ind,GEO,LON,LAT,Source,Cluster1,Cluster2,Cluster3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,filt_Cluster1,filt_Cluster2,filt_PC1,filt_PC2,filt_PC3,filt_PC4,filt_PC5,filt_PC6,filt_PC7,filt_PC8,filt_PC9,filt_PC10,filt_PC11,filt_PC12,filt_PC13,filt_PC14,filt_PC15,filt_PC16,filt_PC17,filt_PC18,filt_PC19,filt_PC20,wc2.1_2.5m_bio_1,wc2.1_2.5m_bio_12
118_2,Vermont,-72.83538,42.80662,Wild,6e-6,7e-6,0.999988,0.21831,0.187536,-0.0315507,-0.00360122,0.0364028,-0.0944449,-0.381799,0.0120788,-0.0109576,-0.00619546,0.0134866,-0.00666913,-0.0132783,-0.00519903,0.0159067,0.00392769,-0.0222683,0.0378152,0.00831079,-0.00848607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006500244140625,1325
118_1,Vermont,-72.83538,42.80662,Wild,6e-6,7e-6,0.999987,0.204797,0.181466,-0.0268498,-0.00385992,0.0411527,-0.0962228,-0.279682,-0.0158004,0.0315219,-4.33253e-4,-0.0217806,0.001453,0.0184974,-0.0406317,0.0195092,-0.014059,-0.100866,0.00719017,-0.0184086,-0.0571737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006500244140625,1325
118_4,Vermont,-72.83538,42.80662,Wild,6e-6,7e-6,0.999987,0.199855,0.176087,-0.037361,-6.33754e-4,0.0205922,-0.0839161,-0.317214,0.019968,-0.0117933,0.00816094,-0.013629,-0.0131996,0.00196839,0.0026416,-0.010297,-0.00336659,-0.0289462,-0.121354,-0.0802878,-0.153114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006500244140625,1325
118_3,Vermont,-72.83538,42.80662,Wild,6e-6,7e-6,0.999987,0.183039,0.159968,-0.0300953,0.00196053,0.0254449,-0.0754721,-0.296628,0.022398,-0.0446697,0.00325321,0.0421082,-0.00651627,-0.0336729,0.0209621,0.01475,0.00421123,0.005515,-0.0195894,0.03735,0.110179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006500244140625,1325
118_5,Vermont,-72.83538,42.80662,Wild,6e-6,7e-6,0.999988,0.216928,0.192487,-0.0271144,-8.72244e-4,0.0515041,-0.0975961,-0.363314,0.0167172,0.0260728,-0.00861237,1.75889e-4,0.0169909,0.0160432,-0.015323,0.0111792,-0.0226693,-0.0497503,0.0985694,0.0290883,0.0850663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006500244140625,1325
588173,Unknown,NA,NA,Conserved,6e-6,0.999987,6e-6,-0.0300197,0.0111672,-0.00827245,0.0194943,0.00238725,0.00159161,0.00306931,0.00432401,-0.00226346,0.00262266,0.00741461,0.00683132,0.00980154,6.11245e-4,0.00115615,-0.00397582,0.00689751,-0.00132065,0.0111053,-0.00358915,0.629213,0.370787,0.00769901,0.00348511,0.00428678,0.0140958,-0.00126262,-0.00897698,0.0234737,0.00978463,-0.00514837,-0.00494653,-0.019073,-2.12978e-4,-0.0329817,0.0117978,0.0197706,0.0157881,0.0217777,0.0513006,0.0368589,0.0753221,NA,NA
106_1,Massachusetts,-71.92645,42.62283,Wild,7e-6,0.999987,6e-6,-0.0258718,0.0111025,-0.0114675,0.0142572,0.00208726,0.00328336,-0.00370243,0.00593277,-0.0482105,0.00837968,-0.0232885,0.021171,0.00815581,0.00713808,-0.0170577,-0.0445977,0.0046539,-0.0121835,-0.0128803,0.0194658,0.999913,8.7e-5,0.0717413,-0.0219377,0.0267687,-0.0232239,0.00933379,-0.0240679,-0.0463593,0.0215816,-0.11696,0.0613708,0.0570532,-0.221044,-0.0773231,-0.400533,-0.0341735,0.0439747,-0.104825,0.0118826,-0.0253641,0.0248817,7.17816686630249,1143
106_2,Massachusetts,-71.92645,42.62283,Wild,0.075642,0.924351,7e-6,-0.0145794,0.00267204,-0.0142954,-0.00163464,-0.00366761,-0.0111778,0.00575094,0.0132924,-0.0539798,0.013546,-0.0147014,0.0236031,-0.00230411,0.0130536,-0.010827,-0.0366332,-0.0151034,-0.0187957,-0.0223981,0.0401452,0.916763,0.083237,0.0594261,-0.0103119,0.0296887,-0.0225388,0.0130564,0.0150101,-0.0703314,0.0195526,-0.140896,0.06704,0.0353827,-0.309601,-0.0878018,-0.467923,-0.0128963,0.0383818,-0.103093,-0.00491165,-0.00642518,0.0798773,7.17816686630249,1143
106_5,Massachusetts,-71.92645,42.62283,Wild,0.012168,0.987826,7e-6,-0.0232192,0.0105816,-0.0108296,0.0128939,3.80937e-4,-6.18057e-4,-0.00154017,0.0084553,-0.0458278,0.00140509,-0.0175324,0.0229996,0.00555477,0.00775808,-0.0130406,-0.042841,6.28652e-4,-0.0114249,-0.0138072,0.0421849,0.999899,1.01e-4,0.0655633,-0.0193716,0.0286577,-0.0426613,0.00962974,-0.0261554,-0.0397302,0.0223626,-0.112919,0.0570088,0.0617598,-0.203275,-0.0535337,-0.326281,-0.0585336,0.0458363,-0.0715409,-0.00764487,0.0066834,-1.16048e-5,7.17816686630249,1143
106_4,Massachusetts,-71.92645,42.62283,Wild,6e-6,0.999988,5e-6,-0.0285708,0.0120169,-0.00912289,0.0179637,0.00103788,0.00190378,-0.00362509,0.0067038,-0.0291691,0.00267169,-0.0164652,0.01645,0.00838293,0.0047112,-0.0205171,-0.0227581,6.71336e-4,-0.00363889,-0.0171028,0.0138128,0.999886,1.14e-4,0.0479763,-0.0174762,0.0138157,-0.0180812,0.00224343,-0.00797046,-0.0391587,0.00301401,-0.0600012,0.0240782,0.0249243,-0.0834159,-0.025866,-0.183678,-0.0163394,0.0310211,-0.0542535,0.00597636,-0.00290012,-8.61091e-4,7.17816686630249,1143
588164,Unknown,NA,NA,Conserved,5e-6,0.57608,0.423914,0.0201839,-0.00682683,0.238296,0.0311508,0.18401699999999999,-0.171888,0.0632193,-0.0109993,0.00896429,0.0132279,-0.0147063,-0.0185217,-0.00112674,-0.00891567,0.00430842,0.00466685,-0.0039382,-0.0392938,-0.0251256,-0.00735923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588165,Unknown,NA,NA,Conserved,7e-6,0.999987,7e-6,-0.0243514,0.00763426,-0.0120997,0.0165418,-0.00607481,-0.00148289,0.00177059,-0.00504673,0.00709679,-0.00544716,-0.00498933,0.00350086,-0.0032523,0.0033152,3.37523e-4,-0.00761773,0.0129503,0.01615,0.00462407,-0.00945579,0.511364,0.488636,-0.0111963,-0.00489366,0.00224247,-0.0025966,-2.38976e-4,-0.00285154,0.00424992,0.015458,0.0121526,-0.00570122,-0.0258073,-0.0213128,-0.0335871,0.00503316,9.72233e-4,0.0172846,0.0046193,0.00434628,0.0361103,0.0454593,NA,NA
588169,Unknown,NA,NA,Conserved,0.053404,7e-6,0.946589,0.0819678,-0.0300429,0.26415,0.0109647,-0.124441,-0.0273788,-0.00285992,0.0113303,-0.0110777,0.00924578,-0.0134396,-6.12083e-4,0.0154851,0.00853301,-0.0245358,0.0437761,0.0263257,-0.0327916,-0.0774419,0.00607739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
